event_id,user_id,product_id,event_type,event_date,event_time
E00070850,U003675,P001805,view,06-06-24,03:50:25
E00027063,U007974,P001680,view,06-06-24,04:05:52
E00027719,U000081,P001304,cart,06-06-24,04:07:41
E00039445,U003263,P001393,view,06-06-24,04:29:59
E00015948,U005883,P001683,view,06-06-24,04:30:36
E00030221,U005578,P001128,cart,06-06-24,04:38:21
E00054925,U007120,P000078,view,06-06-24,04:39:48
E00055255,U008464,P001364,view,06-06-24,04:44:00
E00055820,U009379,P000760,view,06-06-24,04:51:56
E00069518,U001229,P001131,view,06-06-24,05:16:18
E00000007,U003726,P000370,view,06-06-24,05:16:40
E00001114,U006163,P000050,view,06-06-24,05:19:20
E00065899,U009820,P000315,wishlist,06-06-24,05:26:07
E00027617,U002044,P000475,wishlist,06-06-24,05:38:19
E00079942,U005301,P000766,view,06-06-24,05:40:54
E00061413,U007427,P001341,cart,06-06-24,05:50:37
E00044717,U001789,P000935,view,06-06-24,06:13:19
E00033827,U003724,P000210,wishlist,06-06-24,06:16:12
E00058887,U009939,P001941,view,06-06-24,06:29:25
E00009479,U000909,P001481,wishlist,06-06-24,06:42:50
E00062796,U006348,P000647,view,06-06-24,06:50:47
E00056802,U002655,P001344,view,06-06-24,07:04:10
E00001806,U007843,P000026,wishlist,06-06-24,07:26:26
E00067677,U006208,P000193,view,06-06-24,07:33:49
E00049083,U006526,P001531,view,06-06-24,07:39:41
E00043355,U003756,P000464,view,06-06-24,07:45:22
E00022029,U004466,P001527,cart,06-06-24,07:48:46
E00061862,U006544,P001075,view,06-06-24,08:07:58
E00061893,U004030,P001188,view,06-06-24,08:18:32
E00048120,U006630,P001315,wishlist,06-06-24,09:13:46
E00054964,U006613,P000896,wishlist,06-06-24,09:20:39
E00028308,U007347,P000058,view,06-06-24,09:31:43
E00056331,U005150,P001608,view,06-06-24,09:50:16
E00015956,U000775,P000918,purchase,06-06-24,09:53:56
E00045468,U001381,P000896,view,06-06-24,09:56:12
E00028086,U003566,P000865,view,06-06-24,10:09:02
E00060365,U000683,P000554,view,06-06-24,10:09:10
E00036617,U000851,P000212,view,06-06-24,10:37:49
E00051521,U006452,P000073,view,06-06-24,10:41:10
E00048012,U009893,P000412,view,06-06-24,11:08:48
E00078878,U006792,P001645,wishlist,06-06-24,11:32:03
E00032441,U007601,P000798,view,06-06-24,11:58:33
E00012376,U008228,P000465,cart,06-06-24,11:58:37
E00049818,U003128,P001853,cart,06-06-24,12:07:37
E00046225,U005535,P000547,cart,06-06-24,12:12:21
E00002929,U002413,P000418,view,06-06-24,12:14:46
E00075879,U003170,P001486,view,06-06-24,12:31:47
E00034665,U003528,P000768,cart,06-06-24,12:52:03
E00012119,U008677,P000406,view,06-06-24,13:00:16
E00009597,U000391,P000607,wishlist,06-06-24,13:28:58
E00047235,U001852,P001062,view,06-06-24,13:34:11
E00075540,U003604,P001920,view,06-06-24,13:56:46
E00058724,U008977,P000472,wishlist,06-06-24,13:57:27
E00014414,U002158,P001427,view,06-06-24,14:17:50
E00016601,U000480,P000537,view,06-06-24,14:24:15
E00010951,U009982,P000454,purchase,06-06-24,14:30:30
E00078387,U003853,P001305,wishlist,06-06-24,15:06:54
E00010640,U001252,P000721,view,06-06-24,15:09:15
E00048323,U000967,P000165,cart,06-06-24,15:41:20
E00063837,U008336,P000650,view,06-06-24,15:44:04
E00052056,U002896,P000358,wishlist,06-06-24,15:49:39
E00069940,U007746,P001405,view,06-06-24,16:14:43
E00042881,U002900,P001357,purchase,06-06-24,16:35:36
E00070442,U005472,P000966,view,06-06-24,16:44:58
E00018109,U003278,P001569,view,06-06-24,17:04:46
E00020637,U000255,P000648,wishlist,06-06-24,17:05:02
E00010062,U007666,P000614,view,06-06-24,17:06:24
E00070646,U006738,P000597,view,06-06-24,17:14:49
E00069086,U001161,P001747,view,06-06-24,17:21:25
E00061756,U003565,P000276,view,06-06-24,17:22:24
E00046761,U006697,P001130,view,06-06-24,17:55:31
E00079251,U003526,P001774,wishlist,06-06-24,18:35:59
E00024018,U000777,P000846,view,06-06-24,18:41:22
E00071720,U009111,P001726,view,06-06-24,18:41:53
E00071553,U004427,P000290,view,06-06-24,18:51:45
E00004428,U009855,P001232,wishlist,06-06-24,18:57:29
E00075622,U004758,P000534,cart,06-06-24,19:08:57
E00039814,U009073,P000837,view,06-06-24,19:39:08
E00068652,U001275,P001597,cart,06-06-24,19:40:02
E00025249,U005030,P000097,cart,06-06-24,20:03:39
E00041569,U006063,P001794,cart,06-06-24,20:12:37
E00049867,U002249,P001777,view,06-06-24,20:21:58
E00065677,U005297,P001057,wishlist,06-06-24,20:22:07
E00025337,U006832,P001459,view,06-06-24,21:13:42
E00002504,U002803,P001831,view,06-06-24,21:15:22
E00041409,U000410,P000867,view,06-06-24,21:25:10
E00033535,U009866,P001200,view,06-06-24,21:49:29
E00042778,U008070,P000483,view,06-06-24,21:54:09
E00031497,U000855,P001383,purchase,06-06-24,21:56:48
E00017704,U007223,P000097,view,06-06-24,22:07:00
E00034140,U008997,P001669,view,06-06-24,22:10:36
E00049727,U008032,P001623,wishlist,06-06-24,22:20:28
E00027317,U009191,P001347,view,06-06-24,22:29:29
E00056267,U002381,P000038,view,06-06-24,22:43:57
E00073061,U001202,P000713,wishlist,06-06-24,22:44:29
E00057977,U005028,P000157,view,06-06-24,23:00:41
E00046768,U004209,P001659,cart,06-06-24,23:08:02
E00076035,U004576,P001102,view,06-06-24,23:11:18
E00065830,U001135,P001728,view,06-06-24,23:32:43
E00046729,U006613,P001012,view,06-06-24,23:41:13
E00048068,U000111,P000510,view,06-06-24,23:41:25
E00000390,U004231,P001109,wishlist,07-06-24,00:23:38
E00045163,U004074,P000140,view,07-06-24,00:30:56
E00012973,U000343,P001942,view,07-06-24,00:31:46
E00000400,U007955,P001926,view,07-06-24,00:36:24
E00032083,U007486,P000316,view,07-06-24,00:49:08
E00007833,U003552,P001280,view,07-06-24,00:51:33
E00059802,U007819,P000798,view,07-06-24,00:56:09
E00052386,U007836,P000445,wishlist,07-06-24,01:17:55
E00039211,U007738,P001713,view,07-06-24,01:17:56
E00047499,U001365,P000886,view,07-06-24,01:18:46
E00071817,U001206,P001030,view,07-06-24,01:22:50
E00005994,U001286,P000083,view,07-06-24,01:41:46
E00063031,U007422,P001183,purchase,07-06-24,02:08:40
E00040784,U005620,P001071,view,07-06-24,02:09:38
E00067121,U005888,P000760,view,07-06-24,02:34:45
E00052510,U004766,P001186,view,07-06-24,02:44:53
E00014565,U006394,P001807,view,07-06-24,02:44:54
E00019843,U002778,P001965,view,07-06-24,02:51:04
E00059603,U004528,P001740,wishlist,07-06-24,03:03:53
E00013594,U006852,P000298,view,07-06-24,03:25:29
E00059294,U001400,P001847,view,07-06-24,03:31:37
E00019082,U001258,P000175,view,07-06-24,03:33:49
E00024165,U005893,P001874,cart,07-06-24,03:43:32
E00029870,U009199,P000400,wishlist,07-06-24,04:24:26
E00034361,U002808,P001072,purchase,07-06-24,04:30:38
E00009393,U008814,P001537,view,07-06-24,04:42:59
E00054500,U005013,P000923,view,07-06-24,04:51:03
E00069111,U006342,P000006,view,07-06-24,04:55:09
E00030941,U008241,P001606,view,07-06-24,05:38:37
E00072067,U009779,P001680,view,07-06-24,05:40:39
E00031566,U009354,P001781,view,07-06-24,05:43:12
E00066591,U007426,P001916,view,07-06-24,05:48:13
E00068799,U001201,P000190,view,07-06-24,05:51:06
E00038308,U008010,P001051,view,07-06-24,05:53:09
E00053178,U007803,P001058,cart,07-06-24,06:11:30
E00018801,U005469,P000950,view,07-06-24,06:29:17
E00034467,U004552,P000598,view,07-06-24,06:31:10
E00042249,U005122,P001887,view,07-06-24,07:08:04
E00072382,U004119,P001150,view,07-06-24,07:08:32
E00007435,U008003,P000644,view,07-06-24,07:12:28
E00075037,U003236,P001167,view,07-06-24,07:13:31
E00036190,U002460,P000494,view,07-06-24,07:24:15
E00006896,U003456,P000632,wishlist,07-06-24,07:24:38
E00062478,U002422,P001425,view,07-06-24,07:25:06
E00068666,U002671,P001714,wishlist,07-06-24,07:35:23
E00067016,U004316,P000638,view,07-06-24,07:41:35
E00031723,U004102,P001375,view,07-06-24,08:00:55
E00018754,U000530,P001343,view,07-06-24,08:08:19
E00054246,U003098,P001518,view,07-06-24,08:25:02
E00045660,U006974,P001545,view,07-06-24,08:43:33
E00078033,U001066,P001218,cart,07-06-24,09:07:42
E00023067,U009919,P000564,wishlist,07-06-24,09:07:56
E00054857,U002000,P000443,view,07-06-24,09:17:50
E00070793,U000449,P000716,view,07-06-24,09:33:00
E00026787,U007082,P000819,wishlist,07-06-24,09:56:29
E00020945,U000098,P000595,purchase,07-06-24,10:00:47
E00009649,U001078,P000823,view,07-06-24,10:06:29
E00055648,U004094,P001060,purchase,07-06-24,10:32:33
E00065305,U006268,P000545,cart,07-06-24,10:51:55
E00025729,U002198,P001992,purchase,07-06-24,11:25:16
E00003622,U006782,P001736,view,07-06-24,11:58:37
E00014597,U003112,P000936,view,07-06-24,12:01:24
E00037510,U006709,P000891,view,07-06-24,12:02:26
E00061082,U005801,P000925,view,07-06-24,12:04:20
E00072353,U004589,P001057,view,07-06-24,12:09:33
E00030934,U000558,P000095,view,07-06-24,12:21:08
E00026971,U008936,P001816,view,07-06-24,12:26:04
E00027005,U007488,P001990,view,07-06-24,12:40:28
E00024965,U007536,P001444,cart,07-06-24,13:38:07
E00050767,U007102,P001097,view,07-06-24,13:47:55
E00066703,U009651,P000982,view,07-06-24,13:48:45
E00016437,U002133,P001758,wishlist,07-06-24,13:52:51
E00052627,U001103,P000248,cart,07-06-24,13:56:51
E00046547,U006574,P001659,view,07-06-24,13:57:35
E00052460,U003847,P001452,view,07-06-24,14:49:49
E00055935,U004754,P001383,wishlist,07-06-24,15:00:56
E00036384,U009066,P000453,view,07-06-24,15:12:10
E00043018,U001281,P000175,view,07-06-24,15:20:11
E00074164,U003159,P000258,view,07-06-24,15:21:10
E00064383,U004281,P000632,view,07-06-24,15:40:10
E00056099,U008425,P000127,view,07-06-24,15:58:31
E00045875,U007915,P001944,view,07-06-24,16:02:29
E00073875,U003405,P000491,cart,07-06-24,16:07:27
E00045115,U002323,P001531,view,07-06-24,16:14:25
E00039414,U003105,P001311,view,07-06-24,16:26:54
E00004855,U000917,P000341,cart,07-06-24,16:35:30
E00044055,U002236,P000121,purchase,07-06-24,16:37:05
E00047238,U007820,P000032,view,07-06-24,16:45:04
E00062897,U007126,P000608,view,07-06-24,16:46:39
E00049697,U000985,P000886,purchase,07-06-24,17:14:40
E00027758,U001727,P000228,view,07-06-24,17:28:15
E00001271,U009641,P000578,view,07-06-24,17:33:22
E00047124,U008429,P000579,view,07-06-24,17:44:44
E00029888,U005087,P001788,view,07-06-24,18:24:28
E00078310,U005201,P000595,cart,07-06-24,18:26:12
E00076346,U009486,P001121,view,07-06-24,18:35:19
E00000680,U007324,P000748,view,07-06-24,18:48:28
E00015986,U009257,P001981,cart,07-06-24,18:58:12
E00030444,U001777,P001922,view,07-06-24,18:59:47
E00071632,U003272,P000889,view,07-06-24,19:08:16
E00070478,U000371,P000870,view,07-06-24,19:30:11
E00019902,U005185,P000149,view,07-06-24,19:38:31
E00070129,U009627,P000431,view,07-06-24,19:52:47
E00000798,U007629,P001088,view,07-06-24,20:28:13
E00023598,U009972,P001425,cart,07-06-24,20:37:00
E00018383,U002025,P001703,view,07-06-24,21:06:25
E00073432,U002977,P000632,view,07-06-24,21:06:43
E00007196,U006276,P001845,view,07-06-24,21:08:30
E00053800,U001203,P001822,purchase,07-06-24,21:24:03
E00006997,U004045,P001239,cart,07-06-24,22:09:01
E00034764,U004787,P001484,view,07-06-24,22:23:57
E00074800,U008318,P001555,cart,07-06-24,23:06:34
E00073207,U000580,P000371,view,07-06-24,23:21:29
E00078450,U003144,P001369,view,07-06-24,23:22:13
E00012855,U005824,P000725,wishlist,07-06-24,23:28:38
E00000942,U007648,P000047,view,07-06-24,23:57:59
E00048862,U005348,P001835,view,08-06-24,00:50:55
E00026990,U002201,P000888,view,08-06-24,01:34:31
E00068428,U007489,P001876,view,08-06-24,01:46:35
E00072641,U007628,P000636,view,08-06-24,01:47:52
E00010139,U006314,P001543,view,08-06-24,01:55:07
E00017614,U009362,P001811,view,08-06-24,02:04:46
E00027051,U001862,P001220,view,08-06-24,02:11:35
E00010616,U005295,P000196,view,08-06-24,02:40:04
E00026245,U001415,P000464,view,08-06-24,02:54:08
E00024442,U001818,P000699,view,08-06-24,03:13:53
E00018839,U007731,P000456,view,08-06-24,03:22:58
E00015023,U005529,P000299,view,08-06-24,03:30:10
E00075669,U001230,P000993,view,08-06-24,03:35:40
E00061818,U009336,P001019,cart,08-06-24,03:54:17
E00075329,U004671,P001069,view,08-06-24,04:31:40
E00062422,U007508,P001622,view,08-06-24,04:35:26
E00075915,U003537,P000919,view,08-06-24,05:17:25
E00031794,U008832,P000320,view,08-06-24,05:18:54
E00001270,U004576,P000309,view,08-06-24,05:29:23
E00043027,U001227,P001850,wishlist,08-06-24,05:41:41
E00062588,U008818,P001415,view,08-06-24,06:00:32
E00062865,U006008,P001493,view,08-06-24,06:07:59
E00004549,U004314,P000900,view,08-06-24,06:09:25
E00010202,U002899,P001940,cart,08-06-24,06:12:28
E00072229,U003952,P001423,view,08-06-24,06:13:30
E00003579,U008152,P000677,view,08-06-24,06:18:36
E00063603,U006986,P001038,view,08-06-24,06:20:25
E00066109,U004884,P000717,view,08-06-24,06:33:33
E00007160,U007540,P001109,view,08-06-24,06:34:18
E00045496,U008465,P001015,view,08-06-24,06:35:13
E00025415,U008799,P000618,wishlist,08-06-24,07:14:18
E00019714,U003158,P000896,view,08-06-24,07:16:12
E00040145,U001212,P000168,view,08-06-24,07:18:20
E00060032,U008304,P001024,wishlist,08-06-24,07:30:07
E00023237,U008111,P001070,cart,08-06-24,07:39:24
E00038563,U007033,P001443,view,08-06-24,07:49:34
E00072240,U002020,P001725,cart,08-06-24,08:02:56
E00028316,U001752,P000708,view,08-06-24,08:14:23
E00038821,U000421,P001076,wishlist,08-06-24,08:31:42
E00036556,U005449,P001716,view,08-06-24,08:52:05
E00037711,U008228,P000654,view,08-06-24,09:08:44
E00000407,U003727,P001021,view,08-06-24,09:11:36
E00031961,U008633,P000670,view,08-06-24,09:13:23
E00073715,U001005,P000288,view,08-06-24,09:24:52
E00034427,U002766,P000310,view,08-06-24,09:48:00
E00028604,U006631,P000559,view,08-06-24,10:15:00
E00029093,U009857,P000192,view,08-06-24,10:19:53
E00075260,U000797,P000850,view,08-06-24,10:26:38
E00059171,U003746,P000284,view,08-06-24,10:36:52
E00067157,U006683,P001372,view,08-06-24,10:39:28
E00008884,U002785,P000930,view,08-06-24,10:45:13
E00059651,U008382,P001104,purchase,08-06-24,10:46:24
E00019139,U002763,P000157,view,08-06-24,10:50:46
E00005556,U006058,P001776,view,08-06-24,10:59:31
E00042007,U009570,P000665,view,08-06-24,11:03:15
E00039871,U005709,P001717,view,08-06-24,11:05:15
E00024130,U004413,P001707,view,08-06-24,11:15:36
E00006726,U001946,P001706,view,08-06-24,11:56:00
E00067215,U004082,P001832,view,08-06-24,11:58:18
E00035697,U003386,P001090,view,08-06-24,12:23:47
E00008189,U005542,P001456,view,08-06-24,12:47:47
E00044804,U006067,P001791,cart,08-06-24,12:51:51
E00060638,U004364,P001514,view,08-06-24,12:53:47
E00079784,U000313,P001804,view,08-06-24,13:26:27
E00008953,U008370,P001477,wishlist,08-06-24,13:29:34
E00076197,U002067,P000870,view,08-06-24,13:43:17
E00013302,U003294,P001653,cart,08-06-24,13:58:55
E00004564,U006435,P000438,view,08-06-24,14:25:42
E00007333,U000637,P000862,view,08-06-24,14:38:18
E00045874,U003484,P000620,view,08-06-24,14:39:54
E00054895,U007501,P000011,view,08-06-24,14:55:36
E00056559,U005125,P001318,view,08-06-24,15:14:19
E00062421,U007715,P001220,cart,08-06-24,15:20:05
E00066670,U001116,P001739,view,08-06-24,15:20:49
E00061692,U009855,P001913,view,08-06-24,15:56:52
E00000368,U009429,P001370,cart,08-06-24,16:10:34
E00007990,U005423,P001949,view,08-06-24,16:31:26
E00038864,U008625,P001909,view,08-06-24,16:40:06
E00005770,U008774,P001241,view,08-06-24,16:42:57
E00062723,U003430,P001331,view,08-06-24,17:15:51
E00015649,U005701,P000806,view,08-06-24,17:17:28
E00003330,U009505,P000367,view,08-06-24,17:27:48
E00076495,U002223,P000462,view,08-06-24,17:44:30
E00008662,U003079,P001899,view,08-06-24,17:58:42
E00075890,U005402,P000908,wishlist,08-06-24,18:02:44
E00029555,U005103,P000322,cart,08-06-24,18:02:57
E00055175,U000440,P000423,cart,08-06-24,18:18:46
E00042524,U004888,P001527,view,08-06-24,18:22:31
E00030257,U001797,P000299,view,08-06-24,18:45:38
E00041429,U004234,P000977,view,08-06-24,19:08:45
E00059739,U005040,P000772,view,08-06-24,20:09:06
E00018159,U006007,P001988,view,08-06-24,20:15:33
E00072100,U007421,P001391,purchase,08-06-24,20:19:50
E00014090,U003174,P001353,purchase,08-06-24,20:38:20
E00028641,U006035,P001340,view,08-06-24,20:51:49
E00048321,U002687,P000356,wishlist,08-06-24,21:16:57
E00052177,U009881,P001939,view,08-06-24,21:23:10
E00024303,U009750,P000027,view,08-06-24,21:26:08
E00047609,U008711,P001330,view,08-06-24,21:28:11
E00013948,U003623,P000938,view,08-06-24,21:29:39
E00030706,U002704,P000471,wishlist,08-06-24,21:34:43
E00023684,U008294,P001284,view,08-06-24,22:03:48
E00043757,U006372,P001117,view,08-06-24,22:16:32
E00019122,U008510,P000522,view,08-06-24,22:26:49
E00051118,U001251,P001626,view,08-06-24,22:31:42
E00016390,U002224,P000344,cart,08-06-24,22:36:02
E00075015,U006589,P000531,view,08-06-24,22:38:12
E00044879,U008588,P000585,view,08-06-24,22:51:17
E00079917,U007095,P000014,view,08-06-24,23:01:19
E00003777,U009978,P000904,cart,08-06-24,23:02:04
E00044007,U005172,P001490,view,08-06-24,23:36:12
E00067476,U002494,P000106,view,08-06-24,23:57:24
E00052732,U001998,P000785,cart,08-06-24,23:59:14
E00050434,U001990,P000022,view,09-06-24,00:11:25
E00003534,U002712,P000211,view,09-06-24,00:28:06
E00026883,U009257,P000268,cart,09-06-24,00:38:18
E00038298,U008942,P000034,wishlist,09-06-24,00:41:44
E00039099,U005874,P001069,view,09-06-24,00:52:08
E00012819,U004416,P001339,wishlist,09-06-24,01:12:59
E00026507,U007268,P000949,view,09-06-24,01:19:12
E00054156,U006524,P000252,view,09-06-24,02:06:30
E00076421,U009986,P001648,view,09-06-24,02:16:59
E00003862,U000363,P000958,view,09-06-24,02:29:09
E00054428,U009572,P001415,view,09-06-24,02:34:05
E00015494,U008939,P000906,view,09-06-24,02:37:47
E00013071,U003852,P001523,view,09-06-24,03:04:30
E00045788,U003483,P000202,view,09-06-24,03:25:02
E00023683,U008660,P001949,wishlist,09-06-24,03:26:00
E00000850,U003527,P000712,cart,09-06-24,03:35:30
E00070759,U000151,P001411,wishlist,09-06-24,03:56:50
E00010840,U004333,P001361,view,09-06-24,04:06:08
E00043521,U007964,P000382,view,09-06-24,04:11:47
E00033611,U005985,P001594,purchase,09-06-24,04:14:04
E00023928,U009670,P000185,view,09-06-24,04:37:16
E00049196,U002028,P000259,view,09-06-24,04:55:37
E00038355,U003346,P001696,view,09-06-24,04:55:45
E00024340,U002555,P000818,view,09-06-24,04:58:08
E00056968,U006047,P001052,view,09-06-24,04:58:48
E00054880,U007202,P000394,view,09-06-24,05:03:48
E00011471,U006379,P000968,view,09-06-24,05:16:12
E00062638,U005020,P000505,view,09-06-24,05:20:24
E00069980,U008502,P000109,view,09-06-24,07:03:37
E00066271,U007091,P001772,view,09-06-24,07:10:03
E00034292,U006625,P000633,view,09-06-24,07:10:18
E00007759,U002067,P000165,cart,09-06-24,07:17:05
E00065509,U002075,P001531,cart,09-06-24,07:28:30
E00076733,U007538,P000469,view,09-06-24,07:41:44
E00058915,U001257,P000254,view,09-06-24,08:10:49
E00076324,U007589,P000939,purchase,09-06-24,08:14:32
E00013728,U004940,P001788,view,09-06-24,08:48:01
E00052797,U008733,P000030,view,09-06-24,08:55:38
E00043926,U009677,P001356,wishlist,09-06-24,09:14:48
E00002936,U000719,P001038,cart,09-06-24,09:20:56
E00050813,U008630,P000081,view,09-06-24,10:25:31
E00071093,U008313,P000621,cart,09-06-24,11:24:31
E00004324,U001804,P000643,view,09-06-24,11:25:06
E00044439,U007671,P000600,cart,09-06-24,11:35:38
E00049669,U003195,P001945,view,09-06-24,11:48:20
E00059423,U003334,P000045,view,09-06-24,12:17:24
E00047960,U008306,P001816,view,09-06-24,12:18:36
E00075705,U006741,P001618,cart,09-06-24,12:27:39
E00067696,U005244,P001054,view,09-06-24,12:33:22
E00056268,U005509,P000430,view,09-06-24,12:38:46
E00003537,U008561,P001276,purchase,09-06-24,12:42:17
E00007663,U000190,P001518,view,09-06-24,12:48:30
E00028230,U001446,P000526,view,09-06-24,12:48:52
