review_id,order_id,product_id,user_id,rating,review_text,review_date,review_time
R00035490,O00016300,P000602,U007260,5.00,Value for money.,16-09-2024,08:39:20
R00011680,O00005376,P000802,U007748,2.00,Fast shipping and good packaging.,05-09-2024,00:09:04
R00034486,O00015833,P000991,U002540,1.00,"Not as expected, quality is poor.",19-04-2025,14:40:31
R00038594,O00017689,P000462,U007093,2.00,Customer service was helpful.,17-08-2024,23:40:39
R00039051,O00017897,P001779,U006265,5.00,"Excellent product, will buy again.",03-08-2025,08:00:16
R00026428,O00012179,P000598,U008203,4.00,"Not as expected, quality is poor.",11-03-2024,02:06:47
R00000588,O00000264,P000649,U002837,4.00,Highly recommend this brand.,15-01-2025,18:30:39
R00021560,O00009958,P000481,U002002,4.00,"Excellent product, will buy again.",09-07-2024,02:59:30
R00006535,O00002957,P001890,U001840,4.00,Color was different from images.,28-09-2025,02:04:32
R00028186,O00012966,P001859,U007031,4.00,Color was different from images.,29-03-2025,20:15:10
R00017187,O00007936,P001336,U005105,2.00,Decent product for the price.,30-04-2024,09:19:47
R00023960,O00011055,P001348,U009061,4.00,Color was different from images.,13-07-2024,11:19:49
R00008459,O00003869,P000440,U009197,5.00,Fast shipping and good packaging.,04-11-2025,01:37:32
R00030988,O00014234,P001869,U009649,5.00,Highly recommend this brand.,23-10-2025,13:50:29
R00009000,O00004119,P000750,U007874,3.00,Value for money.,28-04-2025,17:19:32
R00004940,O00002253,P000210,U006229,3.00,"Not as expected, quality is poor.",22-04-2025,22:03:18
R00043261,O00019893,P001686,U002376,3.00,Decent product for the price.,14-04-2025,06:18:22
R00017736,O00008194,P001119,U009855,2.00,Works perfectly!,09-09-2024,08:46:01
R00007450,O00003394,P001957,U002841,4.00,Decent product for the price.,16-02-2024,23:54:55
R00032999,O00015151,P001615,U005805,3.00,Customer service was helpful.,02-03-2025,18:07:18
R00003325,O00001506,P000731,U007793,5.00,Fast shipping and good packaging.,07-08-2024,03:21:02
R00039047,O00017895,P000653,U000749,4.00,Works perfectly!,14-08-2025,05:28:09
R00033733,O00015495,P001538,U002522,4.00,Decent product for the price.,10-12-2024,18:39:50
R00019752,O00009130,P001860,U005871,4.00,Item arrived damaged.,05-07-2025,05:00:45
R00007898,O00003608,P001355,U004805,4.00,"Excellent product, will buy again.",10-08-2025,15:53:37
R00014600,O00006725,P000086,U002422,3.00,Item arrived damaged.,21-02-2024,05:57:13
R00038270,O00017544,P000304,U007483,3.00,Highly recommend this brand.,13-01-2025,04:17:45
R00003550,O00001608,P000597,U008969,1.00,"Excellent product, will buy again.",23-08-2025,10:59:55
R00034055,O00015633,P000705,U001376,5.00,Works perfectly!,13-09-2025,04:33:56
R00018798,O00008683,P000144,U001465,3.00,Highly recommend this brand.,31-01-2025,02:28:10
R00023275,O00010738,P001105,U005189,5.00,"Not as expected, quality is poor.",12-05-2025,20:44:30
R00000848,O00000379,P001825,U000566,3.00,Value for money.,10-05-2025,03:56:07
R00030021,O00013798,P001187,U003435,3.00,Color was different from images.,19-09-2024,21:46:29
R00023823,O00010995,P000071,U007304,5.00,Works perfectly!,26-03-2024,02:25:39
R00003720,O00001683,P000059,U003220,2.00,Color was different from images.,19-02-2024,16:35:24
R00033089,O00015197,P001568,U002867,4.00,Works perfectly!,14-03-2024,23:51:02
R00019761,O00009135,P001192,U008879,4.00,Color was different from images.,19-05-2024,18:20:49
R00014684,O00006767,P000338,U009697,5.00,Item arrived damaged.,27-12-2024,22:49:26
R00028553,O00013137,P001106,U008561,4.00,"Not as expected, quality is poor.",03-05-2024,20:26:21
R00012738,O00005850,P000472,U006314,4.00,Color was different from images.,18-04-2025,18:28:19
R00034760,O00015956,P000470,U002664,2.00,Works perfectly!,19-10-2024,11:20:41
R00018778,O00008675,P001315,U007541,3.00,Color was different from images.,03-07-2025,15:31:09
R00043062,O00019799,P000578,U000923,3.00,Color was different from images.,03-10-2024,20:46:54
R00023056,O00010638,P001698,U002232,1.00,Color was different from images.,27-07-2025,07:50:27
R00018079,O00008360,P001669,U002346,5.00,Highly recommend this brand.,17-12-2024,05:24:22
R00030433,O00013980,P001493,U005515,3.00,"Not as expected, quality is poor.",19-02-2024,22:31:38
R00036213,O00016631,P001965,U000328,4.00,Works perfectly!,10-06-2024,01:59:43
R00028087,O00012916,P000139,U002188,3.00,Highly recommend this brand.,01-03-2024,21:18:43
R00034615,O00015894,P000064,U005281,3.00,"Not as expected, quality is poor.",20-04-2025,11:37:29
R00020693,O00009566,P001115,U001871,5.00,"Not as expected, quality is poor.",17-04-2025,06:47:28
R00012058,O00005548,P001343,U004618,4.00,"Not as expected, quality is poor.",12-02-2024,23:15:15
R00013719,O00006317,P000561,U003067,4.00,Value for money.,06-02-2024,05:12:10
R00037273,O00017109,P001984,U000004,5.00,"Excellent product, will buy again.",27-04-2025,12:51:33
R00022158,O00010237,P001055,U004204,3.00,Highly recommend this brand.,04-07-2025,14:29:59
R00031537,O00014483,P001861,U009040,3.00,"Excellent product, will buy again.",02-08-2025,21:47:42
R00034731,O00015944,P001166,U005341,4.00,"Not as expected, quality is poor.",02-11-2024,22:40:48
R00036971,O00016964,P001924,U007174,2.00,Decent product for the price.,23-12-2024,11:15:10
R00006637,O00003006,P001734,U004043,3.00,"Excellent product, will buy again.",20-09-2024,13:07:48
R00037561,O00017241,P000715,U005180,2.00,Works perfectly!,09-10-2024,04:09:17
R00014849,O00006839,P000788,U003373,4.00,Decent product for the price.,27-01-2025,19:22:38
R00025540,O00011783,P001009,U000811,1.00,Customer service was helpful.,10-01-2024,05:42:14
R00029134,O00013404,P000914,U000446,4.00,Fast shipping and good packaging.,27-06-2024,07:18:19
R00010324,O00004749,P000989,U007396,3.00,Works perfectly!,12-10-2025,06:53:21
R00001293,O00000578,P001401,U001675,2.00,Customer service was helpful.,01-11-2024,14:32:27
R00035436,O00016275,P001776,U000295,3.00,Color was different from images.,05-01-2025,01:46:43
R00043094,O00019814,P001995,U009740,2.00,Highly recommend this brand.,10-09-2024,23:44:02
R00019927,O00009215,P001055,U006946,2.00,Customer service was helpful.,18-09-2024,12:42:41
R00019743,O00009127,P001452,U002970,2.00,Value for money.,16-03-2025,07:05:10
R00040006,O00018348,P000889,U009954,3.00,Color was different from images.,18-05-2025,02:07:23
R00003401,O00001542,P000440,U004058,3.00,Value for money.,18-10-2025,13:11:12
R00031397,O00014415,P000313,U003389,2.00,Works perfectly!,15-03-2025,00:06:53
R00041357,O00018971,P000811,U006039,4.00,Works perfectly!,28-10-2024,13:53:48
R00019770,O00009139,P000180,U004643,2.00,Value for money.,13-01-2025,02:21:34
R00004207,O00001920,P000044,U009786,5.00,Works perfectly!,18-08-2024,19:54:26
R00042278,O00019411,P001772,U009291,4.00,Highly recommend this brand.,29-07-2024,21:31:30
R00008562,O00003920,P000835,U008872,4.00,Color was different from images.,04-02-2024,02:51:24
R00013282,O00006109,P000439,U002179,3.00,"Not as expected, quality is poor.",22-01-2025,11:02:21
R00001123,O00000503,P001063,U007357,3.00,Works perfectly!,10-11-2024,13:38:36
R00021538,O00009948,P001084,U004017,4.00,"Excellent product, will buy again.",29-02-2024,14:07:11
R00021201,O00009798,P001863,U005615,2.00,Fast shipping and good packaging.,17-05-2025,20:37:50
R00017034,O00007868,P001359,U005173,5.00,Fast shipping and good packaging.,09-10-2024,04:10:35
R00042432,O00019485,P000278,U007171,3.00,Works perfectly!,15-07-2025,12:36:32
R00029776,O00013685,P001796,U005892,4.00,Customer service was helpful.,14-01-2025,05:06:52
R00043059,O00019798,P000143,U007685,2.00,Decent product for the price.,02-03-2024,17:24:08
R00038484,O00017637,P000071,U005109,5.00,Item arrived damaged.,05-07-2024,08:10:37
R00016430,O00007585,P000303,U006165,5.00,Decent product for the price.,05-11-2024,16:54:34
R00030586,O00014051,P000768,U004593,1.00,"Excellent product, will buy again.",06-03-2024,08:28:22
R00030964,O00014222,P000516,U003003,2.00,Decent product for the price.,04-04-2025,12:09:31
R00023966,O00011057,P001917,U007103,5.00,Color was different from images.,02-12-2024,13:09:37
R00018300,O00008454,P000832,U003211,4.00,"Not as expected, quality is poor.",14-01-2025,15:11:27
R00035275,O00016199,P001606,U003194,2.00,Decent product for the price.,02-05-2024,13:19:44
R00032367,O00014865,P000946,U007927,4.00,Color was different from images.,30-04-2024,06:07:15
R00039135,O00017939,P000650,U004082,2.00,Decent product for the price.,27-10-2025,18:30:19
R00013976,O00006434,P001266,U000078,5.00,Fast shipping and good packaging.,08-04-2025,07:30:44
R00003820,O00001729,P000238,U004767,3.00,"Excellent product, will buy again.",28-03-2025,21:49:41
R00011196,O00005159,P000781,U005136,4.00,Item arrived damaged.,05-10-2024,20:10:17
R00037462,O00017196,P000479,U003928,4.00,Fast shipping and good packaging.,16-06-2025,21:31:48
R00000940,O00000419,P000594,U003451,2.00,Item arrived damaged.,13-01-2024,15:07:16
R00036387,O00016712,P001208,U009030,4.00,Value for money.,16-11-2024,11:59:24
R00019388,O00008966,P000333,U000546,5.00,Value for money.,15-07-2025,16:28:47
R00014153,O00006516,P001835,U004221,3.00,Customer service was helpful.,28-09-2025,03:29:49
R00025378,O00011709,P000192,U002586,5.00,Customer service was helpful.,11-04-2024,02:05:56
R00016071,O00007424,P000485,U000441,2.00,Highly recommend this brand.,15-03-2024,17:35:00
R00011441,O00005268,P001542,U009132,5.00,Decent product for the price.,17-10-2025,13:31:00
R00004451,O00002027,P001883,U003697,2.00,Works perfectly!,20-04-2024,15:05:57
R00006770,O00003066,P001149,U004111,5.00,Fast shipping and good packaging.,17-10-2024,02:11:58
R00009303,O00004270,P000570,U004525,3.00,Value for money.,30-05-2025,18:46:09
R00026032,O00011995,P000658,U003019,3.00,"Not as expected, quality is poor.",10-08-2024,13:51:25
R00028135,O00012946,P001630,U007268,5.00,"Excellent product, will buy again.",01-01-2024,09:18:15
R00028980,O00013336,P001763,U007008,4.00,"Not as expected, quality is poor.",04-03-2024,12:52:25
R00007784,O00003549,P001689,U003724,3.00,Fast shipping and good packaging.,13-08-2024,01:45:37
R00024940,O00011510,P001059,U000396,5.00,Fast shipping and good packaging.,07-03-2025,18:31:08
R00009405,O00004318,P000777,U004306,4.00,Customer service was helpful.,10-01-2025,09:35:10
R00009881,O00004533,P001441,U000003,4.00,Decent product for the price.,31-07-2025,21:29:51
R00002705,O00001246,P000621,U003289,5.00,Customer service was helpful.,19-08-2025,17:01:23
R00004412,O00002013,P001421,U006339,4.00,Fast shipping and good packaging.,23-10-2024,14:46:43
R00042156,O00019350,P001853,U001549,5.00,"Excellent product, will buy again.",15-04-2025,03:50:54
R00027253,O00012535,P001101,U000157,1.00,Customer service was helpful.,11-02-2025,04:25:35
R00017316,O00007996,P001748,U002756,3.00,"Excellent product, will buy again.",01-03-2024,04:36:09
R00016552,O00007643,P000666,U004051,5.00,Item arrived damaged.,02-11-2025,19:51:25
R00022462,O00010373,P000249,U009621,4.00,"Excellent product, will buy again.",11-05-2025,00:21:41
R00013367,O00006148,P001793,U008496,4.00,"Excellent product, will buy again.",10-02-2024,13:06:35
R00042748,O00019642,P000923,U005637,5.00,Fast shipping and good packaging.,22-10-2024,09:14:33
R00031939,O00014671,P001698,U004997,5.00,Highly recommend this brand.,21-08-2025,05:32:41
R00027739,O00012754,P000352,U008114,3.00,Color was different from images.,22-04-2024,23:25:09
R00023144,O00010678,P000998,U000774,2.00,Works perfectly!,16-08-2025,04:48:42
R00014468,O00006667,P001605,U006449,3.00,Decent product for the price.,03-06-2025,06:20:30
R00036033,O00016550,P001693,U009371,1.00,Item arrived damaged.,15-08-2025,11:37:23
R00043231,O00019879,P001246,U007629,4.00,Customer service was helpful.,19-06-2025,05:24:18
R00005303,O00002414,P001501,U009164,3.00,"Excellent product, will buy again.",08-06-2025,17:49:01
R00011780,O00005422,P001117,U003407,3.00,"Not as expected, quality is poor.",01-07-2025,23:59:07
R00020590,O00009518,P000841,U000349,4.00,Item arrived damaged.,23-02-2025,16:45:31
R00026237,O00012086,P001290,U008854,4.00,"Excellent product, will buy again.",21-06-2025,18:51:06
R00018862,O00008711,P001809,U007714,2.00,Works perfectly!,09-11-2024,13:09:32
R00042767,O00019650,P000145,U002853,4.00,Color was different from images.,22-04-2024,05:29:47
R00004140,O00001888,P000108,U008005,5.00,Works perfectly!,27-01-2025,23:15:26
R00027436,O00012621,P000130,U007430,5.00,"Excellent product, will buy again.",10-10-2025,06:45:56
R00019633,O00009079,P000032,U001109,5.00,Value for money.,06-08-2024,05:19:34
R00032116,O00014746,P000147,U000550,4.00,Works perfectly!,20-12-2024,10:31:28
R00035548,O00016325,P001542,U004466,5.00,Highly recommend this brand.,24-04-2025,22:22:47
R00037104,O00017026,P000086,U008422,2.00,Decent product for the price.,26-10-2025,13:21:45
R00015179,O00006994,P000573,U001911,4.00,Highly recommend this brand.,14-10-2024,13:53:46
R00026664,O00012274,P000301,U004350,2.00,"Excellent product, will buy again.",28-01-2025,17:13:08
R00024571,O00011338,P000625,U009761,2.00,Customer service was helpful.,03-01-2025,19:06:10
R00001479,O00000668,P001641,U007311,3.00,"Excellent product, will buy again.",19-02-2025,03:21:59
R00030224,O00013886,P001997,U002983,5.00,Customer service was helpful.,15-07-2025,00:21:37
R00009515,O00004373,P001240,U004313,3.00,Works perfectly!,25-05-2024,13:00:23
R00021573,O00009964,P000946,U000684,5.00,Customer service was helpful.,18-08-2025,20:39:42
R00015397,O00007101,P001818,U001048,5.00,"Excellent product, will buy again.",22-04-2024,14:45:02
R00035621,O00016357,P000130,U005173,5.00,Value for money.,06-04-2024,18:36:32
R00018679,O00008629,P001225,U006378,4.00,Highly recommend this brand.,12-09-2025,05:27:50
R00009451,O00004342,P000361,U009261,5.00,Customer service was helpful.,23-03-2024,19:41:56
R00017338,O00008007,P001083,U006659,3.00,Customer service was helpful.,28-05-2024,16:57:16
R00038532,O00017661,P000546,U003052,4.00,"Excellent product, will buy again.",29-05-2024,21:42:31
R00007149,O00003239,P000370,U008588,3.00,Item arrived damaged.,26-02-2025,09:48:38
R00000475,O00000212,P001898,U001613,1.00,Color was different from images.,09-10-2025,06:13:57
R00037106,O00017027,P001307,U005886,4.00,Fast shipping and good packaging.,03-08-2025,13:39:57
R00003839,O00001742,P000740,U008088,3.00,Color was different from images.,06-12-2024,04:39:44
R00006919,O00003129,P000947,U003105,5.00,Customer service was helpful.,03-06-2025,17:36:07
R00041501,O00019038,P001260,U003394,4.00,"Not as expected, quality is poor.",02-08-2025,16:54:13
R00036775,O00016872,P001462,U005590,5.00,Customer service was helpful.,01-04-2024,03:27:27
R00019785,O00009147,P001364,U004109,4.00,Customer service was helpful.,20-04-2025,04:51:11
R00025584,O00011800,P000936,U005548,3.00,"Not as expected, quality is poor.",24-09-2025,18:37:38
R00036868,O00016921,P001030,U003475,5.00,Decent product for the price.,26-08-2024,17:17:42
R00037669,O00017287,P001174,U003384,3.00,Fast shipping and good packaging.,01-03-2024,15:38:12
R00016044,O00007410,P000816,U006387,3.00,Decent product for the price.,13-03-2024,23:06:33
R00019430,O00008985,P000408,U006326,3.00,Color was different from images.,15-03-2024,15:44:00
R00030726,O00014108,P001175,U004145,3.00,Item arrived damaged.,19-05-2025,05:25:01
R00034140,O00015670,P001326,U001803,5.00,Decent product for the price.,14-11-2024,23:05:13
R00006737,O00003049,P000869,U006055,4.00,Decent product for the price.,08-10-2024,04:25:14
R00034218,O00015706,P001298,U005297,3.00,Fast shipping and good packaging.,02-07-2025,04:46:50
R00009665,O00004449,P001408,U000219,4.00,Color was different from images.,09-05-2025,22:50:11
R00021302,O00009847,P000207,U001582,4.00,Value for money.,03-01-2025,15:37:50
R00019331,O00008939,P000563,U003458,4.00,Color was different from images.,28-02-2025,02:25:16
R00033221,O00015257,P000317,U006341,3.00,Customer service was helpful.,27-05-2024,08:47:21
R00017665,O00008166,P001158,U005632,5.00,Color was different from images.,09-02-2024,07:43:56
R00036196,O00016622,P000166,U003922,5.00,"Not as expected, quality is poor.",03-11-2025,00:57:56
R00002109,O00000974,P000762,U009167,5.00,Color was different from images.,28-05-2024,05:45:23
R00024651,O00011375,P001817,U008340,3.00,Fast shipping and good packaging.,10-12-2024,23:12:17
R00030147,O00013851,P001844,U001838,3.00,Color was different from images.,24-10-2025,16:05:33
R00036698,O00016838,P001314,U002706,3.00,Highly recommend this brand.,08-08-2025,05:58:04
R00013068,O00006002,P001093,U008902,5.00,Highly recommend this brand.,28-03-2024,03:36:53
R00036653,O00016815,P001817,U002498,4.00,"Not as expected, quality is poor.",24-09-2024,02:53:04
R00001344,O00000608,P000943,U001359,3.00,Highly recommend this brand.,03-04-2024,01:08:00
R00008303,O00003798,P000155,U002495,3.00,Highly recommend this brand.,22-06-2024,19:04:25
R00020047,O00009263,P000541,U005518,2.00,Works perfectly!,02-01-2025,20:09:57
R00008062,O00003689,P001653,U005002,5.00,Value for money.,15-05-2025,16:55:00
